LOY;LOYm2;Q11;INSSEC;annee_enquete;Q12;etat_2000_dbl_vitr;Q33;deuxieme_salle_bain;nbre_garage;convecteur;abs_regul_thermique;abs_espace_recreatif;abs_eau_chaude;rangement;etat_a_installation_elec;etat_b_installation_gaz;etat_c_evacuation_gaz;etat_d_chauffe_eau;etat_e_plomberie;etat_f_chassis;etat_g_isolation_thermique;etat_h_isolation_sonore;etat_i_chauffage;etat_j_escalier;etat_k_revetements_sol;etat_l_peintures_interieures;etat_m_cuisine;etat_n_sanitaires;etat_o_espaces_communs;REV;Q67a;Q67b;Q67c;Q67d;Q67e;Q14;m2;type_logement;type_logement2
750;10.714285714285714;70;21015A44-;2020;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;4;4;4;3;4;3;4;4;4;4;3;De 2501 € à 3000 €;0;0;1;0;0;1;70;Appartement1;Appartement1
420;7;60;21015A44-;2020;Appartement1;1;3;0;0;0;0;0;0;1;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;De 1001 € à 1500 €;0;0;0;0;0;1;60;Appartement1;Appartement1
700;11.666666666666666;60;21015A44-;2020;Appartement2;2;4;0;0;0;0;0;0;0;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;Refus de répondre;1;1;0;1;0;2;60;Appartement2;Appartement2
620;10.333333333333334;60;21015A44-;2020;Appartement3;1;4;0;0;1;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Refus de répondre;1;0;0;1;0;3;60;Appartement3;Appartement3
560;16;35;21015A44-;2020;Appartement2;2;1;0;0;0;0;0;0;1;2;5;5;5;5;3;1;1;4;3;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;2;35;Appartement2;Appartement2
650;6.842105263157895;95;21014A10-;2020;Appartement2;2;5;0;0;0;0;0;0;1;5;5;4;4;5;5;4;5;5;5;5;4;4;4;4;De 2001 € à 2500 €;3;0;0;0;0;2;95;Appartement2;Appartement2
875;6.161971830985915;142;21014A10-;2020;Appartement3;2;4;1;0;0;0;0;0;1;4;4;4;5;4;4;4;4;5;3;4;5;6;5;3;De 3001 € à 3500 €;2;0;0;1;0;3;142;Appartement3;Appartement3
875;7.172131147540983;122;21014A10-;2020;Appartement2;2;4;0;0;0;0;0;0;1;4;4;4;5;4;5;4;4;5;4;4;5;5;5;3;De 1501 € à 2000 €;0;1;0;0;0;2;122;Appartement2;Appartement2
450;6.25;72;21014A10-;2020;Appartement2;2;4;0;0;0;0;1;0;1;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 2001 € à 2500 €;0;0;0;0;0;2;72;Appartement2;Appartement2
875;7.882882882882883;111;21014A10-;2020;Appartement2;1;4;0;0;1;0;0;0;1;4;4;4;4;4;4;3;3;4;3;4;4;4;4;3;De 2501 € à 3000 €;1;0;0;1;0;2;111;Appartement2;Appartement2
715;6.62037037037037;108;21014A10-;2020;Appartement2;1;3;0;0;0;0;0;0;1;4;4;3;4;3;3;3;3;4;2;3;4;3;3;2;De 1501 € à 2000 €;0;0;0;0;0;2;108;Appartement2;Appartement2
500;7.142857142857143;70;21014A10-;2020;Appartement2;1;3;0;0;0;0;1;0;1;2;2;2;2;2;2;2;3;3;2;3;3;3;3;5;De 1001 € à 1500 €;1;2;0;1;0;2;70;Appartement2;Appartement2
790;8.144329896907216;97;21014A10-;2020;Appartement2;2;4;0;0;0;0;0;0;1;4;4;3;4;3;3;4;4;4;3;4;4;4;4;3;De 3001 € à 3500 €;0;1;0;1;0;2;97;Appartement2;Appartement2
600;7.5;80;21014A10-;2020;Appartement1;1;2;0;0;1;1;1;0;0;2;7;2;4;2;2;2;2;1;3;2;2;2;2;2;De 1001 € à 1500 €;0;0;0;0;0;1;80;Appartement1;Appartement1
615;9.919354838709678;62;21014A10-;2020;Appartement1;1;3;0;0;0;0;0;0;1;3;3;3;4;3;3;3;3;4;3;3;4;4;4;2;De 1001 € à 1500 €;0;0;0;0;0;1;62;Appartement1;Appartement1
680;11.333333333333334;60;21014A10-;2020;Appartement3;2;4;0;0;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 2501 € à 3000 €;0;1;0;2;0;3;60;Appartement3;Appartement3
590;8.676470588235293;68;21014A10-;2020;Appartement1;1;3;0;0;0;0;0;0;1;4;4;3;4;3;3;3;3;4;3;3;4;4;4;3;De 1501 € à 2000 €;0;0;0;0;0;1;68;Appartement1;Appartement1
700;11.864406779661017;59;21014A10-;2020;Appartement1;2;4;0;0;1;0;0;0;1;4;4;4;5;4;4;4;4;5;4;4;5;5;5;4;De 1001 € à 1500 €;0;0;0;0;0;1;59;Appartement1;Appartement1
585;11.037735849056604;53;21014A10-;2020;Appartement0;2;3;0;0;0;0;0;0;1;3;3;3;4;3;3;3;3;4;3;4;4;4;4;3;De 1501 € à 2000 €;0;0;0;0;0;0;53;Appartement0;Studio_Appartement0
900;15.789473684210526;57;21014A10-;2020;Appartement2;3;4;0;1;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;2;0;1;0;0;2;57;Appartement2;Appartement2
585;12.1875;48;21014A10-;2020;Appartement1;3;4;0;0;1;0;0;0;1;4;4;4;5;4;5;4;4;5;5;5;5;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;1;48;Appartement1;Appartement1
850;8.5;100;21014A10-;2020;Appartement4;3;4;1;0;0;1;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 2001 € à 2500 €;1;1;2;1;0;4;100;Appartement4;Appartement4
600;12.5;48;21014A10-;2020;Appartement1;2;4;0;0;0;0;0;0;1;4;4;3;5;4;3;4;4;4;3;4;4;3;4;3;De 1501 € à 2000 €;0;0;0;0;0;1;48;Appartement1;Appartement1
500;3.8461538461538463;130;21014A12-;2020;Appartement2;1;4;0;0;NA;0;0;0;0;3;4;3;3;4;6;3;4;3;4;4;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;0;2;130;Appartement2;Appartement2
600;10;60;21014A12-;2020;Appartement1;2;5;0;0;0;0;1;0;1;5;5;5;7;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;0;0;0;1;60;Appartement1;Appartement1
710;6.016949152542373;118;21014A14-;2020;Appartement2;1;3;0;0;0;0;0;0;1;4;4;3;3;3;3;3;3;4;2;3;4;3;3;2;De 2001 € à 2500 €;0;0;0;1;0;2;118;Appartement2;Appartement2
670;8.375;80;21014A14-;2020;Appartement1;1;2;0;0;0;0;1;0;0;2;2;3;2;3;2;2;3;2;3;4;3;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;1;80;Appartement1;Appartement1
800;10.666666666666666;75;21014A14-;2020;Appartement2;2;4;0;0;0;0;1;0;0;4;4;3;3;3;3;4;3;4;3;3;3;3;3;3;De 2001 € à 2500 €;0;0;0;1;0;2;75;Appartement2;Appartement2
650;10.833333333333334;60;21014A14-;2020;Appartement1;2;4;0;0;0;0;1;0;1;5;5;5;5;5;5;4;3;4;4;4;4;4;4;4;De 1001 € à 1500 €;3;0;1;0;0;1;60;Appartement1;Appartement1
750;7.894736842105263;95;21014A14-;2020;Appartement2;2;3;0;0;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1501 € à 2000 €;2;0;0;0;0;2;95;Appartement2;Appartement2
790;6.694915254237288;118;21015A40-;2020;Appartement2;2;3;0;0;0;0;0;0;1;4;4;3;4;3;3;3;3;4;2;3;4;3;3;2;De 1501 € à 2000 €;1;0;0;0;0;2;118;Appartement2;Appartement2
750;8.333333333333334;90;21015A40-;2020;Appartement2;1;2;0;0;0;0;1;0;0;2;6;4;4;1;5;7;1;5;4;2;1;2;2;4;Refus de répondre;3;0;0;1;0;2;90;Appartement2;Appartement2
700;10;70;21015A40-;2020;Appartement1;2;4;0;0;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1501 € à 2000 €;0;0;0;0;0;1;70;Appartement1;Appartement1
545;10.686274509803921;51;21015A40-;2020;Appartement0;2;4;0;0;0;0;0;0;1;4;4;4;5;4;4;4;5;5;4;4;4;4;4;3;De 1501 € à 2000 €;0;0;0;0;0;0;51;Appartement0;Studio_Appartement0
820;7.321428571428571;112;21015A40-;2020;Appartement2;2;4;0;0;0;0;0;0;1;4;4;3;5;4;4;4;5;5;4;5;5;4;4;4;De 1501 € à 2000 €;1;0;0;0;0;2;112;Appartement2;Appartement2
710;6.826923076923077;104;21015A40-;2020;Appartement2;1;3;0;0;0;0;0;0;1;3;3;2;3;3;2;3;2;3;2;3;4;3;3;2;De 3001 € à 3500 €;1;0;1;0;0;2;104;Appartement2;Appartement2
600;6;100;21015A40-;2020;Appartement2;1;5;0;0;0;0;1;0;1;5;7;7;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;3;0;0;1;0;2;100;Appartement2;Appartement2
750;10.714285714285714;70;21015A40-;2020;Appartement2;2;3;0;0;0;0;0;0;0;3;5;4;5;3;4;2;5;4;4;5;6;5;5;5;Moins de 500 €;0;2;0;1;0;2;70;Appartement2;Appartement2
540;8.852459016393443;61;21015A40-;2020;Appartement1;1;3;0;0;0;0;0;0;1;4;4;3;4;3;3;3;3;4;3;3;4;4;4;3;De 1001 € à 1500 €;0;0;0;0;0;1;61;Appartement1;Appartement1
750;12.5;60;21015A40-;2020;Appartement1;2;3;0;0;0;0;0;0;0;6;6;6;6;6;6;4;3;5;4;6;6;6;3;6;De 1501 € à 2000 €;0;0;0;0;0;1;60;Appartement1;Appartement1
700;8.75;80;21015A40-;2020;Appartement2;1;3;0;0;0;0;1;0;1;3;2;3;4;2;2;2;2;5;2;3;2;4;4;2;De 1001 € à 1500 €;3;0;0;1;0;2;80;Appartement2;Appartement2
880;11;80;21015A40-;2020;Appartement2;3;3;0;0;0;0;0;0;1;4;7;7;7;4;4;4;4;4;3;4;2;3;4;3;Refus de répondre;0;0;0;0;0;2;80;Appartement2;Appartement2
680;13.6;50;21015A40-;2020;Appartement1;1;4;0;0;0;0;1;0;1;4;4;5;5;5;4;5;3;5;4;4;5;4;4;3;De 500 € à 1000 €;0;0;0;0;0;1;50;Appartement1;Appartement1
600;10;60;21015A40-;2020;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;4;4;3;3;4;1;3;4;4;4;4;De 1501 € à 2000 €;1;0;0;1;0;1;60;Appartement1;Appartement1
400;10.526315789473685;38;21015A40-;2020;Appartement2;1;4;0;0;NA;0;0;0;1;3;4;4;3;2;4;6;3;3;3;3;3;4;6;6;De 500 € à 1000 €;0;0;0;1;0;2;38;Appartement2;Appartement2
350;5.833333333333333;60;21015A40-;2020;Appartement2;2;5;0;0;1;0;0;1;0;2;3;5;5;5;5;5;4;5;5;5;5;2;5;5;De 1001 € à 1500 €;2;0;0;0;0;2;60;Appartement2;Appartement2
650;18.571428571428573;35;21015A40-;2020;Appartement2;1;3;0;0;NA;0;1;0;0;3;3;3;4;4;4;4;4;3;3;2;3;3;3;4;Refus de répondre;2;2;1;0;0;2;35;Appartement2;Appartement2
700;23.333333333333332;30;21015A40-;2020;Appartement2;1;3;0;0;NA;0;1;0;1;3;3;2;4;4;4;3;3;3;3;3;3;4;4;4;Refus de répondre;2;0;0;0;0;2;30;Appartement2;Appartement2
950;10;95;21015A41-;2020;Appartement2;1;4;0;0;NA;0;1;0;1;3;4;4;4;4;3;4;5;3;4;4;4;4;4;2;Refus de répondre;0;2;0;1;0;2;95;Appartement2;Appartement2
815;5.73943661971831;142;21015A41-;2020;Appartement3;2;4;1;0;1;0;0;0;1;4;4;4;5;4;4;4;4;5;4;4;5;5;5;4;De 3001 € à 3500 €;0;1;1;1;0;3;142;Appartement3;Appartement3
790;6.991150442477876;113;21015A41-;2020;Appartement2;2;4;1;0;0;0;0;0;1;4;4;4;5;4;4;5;4;5;4;4;5;5;5;4;De 3001 € à 3500 €;1;0;1;0;0;2;113;Appartement2;Appartement2
820;6.40625;128;21015A41-;2020;Appartement2;1;3;1;1;0;0;0;0;1;4;4;3;3;3;3;3;3;3;2;3;3;4;4;3;De 2501 € à 3000 €;1;0;0;1;0;2;128;Appartement2;Appartement2
820;7.068965517241379;116;21015A41-;2020;Appartement2;2;4;1;0;1;0;0;0;1;4;4;4;4;4;3;4;3;4;3;4;5;5;5;3;De 2501 € à 3000 €;0;0;0;1;0;2;116;Appartement2;Appartement2
790;7.596153846153846;104;21015A41-;2020;Appartement2;2;4;0;0;0;0;0;0;1;5;5;4;5;4;5;4;5;4;3;4;5;6;5;4;De 2001 € à 2500 €;0;1;1;0;0;2;104;Appartement2;Appartement2
875;9.210526315789474;95;21015A41-;2020;Appartement2;2;3;0;1;0;0;1;1;1;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;De 2501 € à 3000 €;1;0;0;0;0;2;95;Appartement2;Appartement2
650;9.848484848484848;66;21015A41-;2020;Appartement1;2;4;0;0;1;0;0;0;1;4;4;4;5;4;4;4;5;5;4;4;5;5;5;4;De 1001 € à 1500 €;0;0;0;0;0;1;66;Appartement1;Appartement1
900;10;90;21015A41-;2020;Appartement2;2;5;0;0;0;0;0;0;1;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;De 2001 € à 2500 €;0;1;0;0;0;2;90;Appartement2;Appartement2
580;10;58;21015A41-;2020;Appartement0;2;4;0;0;0;0;0;0;1;4;4;3;4;4;3;4;4;4;3;4;4;4;4;3;De 2001 € à 2500 €;0;0;0;0;0;0;58;Appartement0;Studio_Appartement0
550;11;50;21015A41-;2020;Appartement1;2;2;0;0;0;1;0;0;0;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;De 1001 € à 1500 €;2;0;0;1;0;1;50;Appartement1;Appartement1
580;9.35483870967742;62;21015A41-;2020;Appartement1;1;3;0;0;0;0;0;0;1;4;4;3;4;3;3;3;4;4;2;3;4;4;4;2;De 1001 € à 1500 €;0;0;0;0;0;1;62;Appartement1;Appartement1
950;9.5;100;21015A41-;2020;Appartement4;1;3;1;0;0;0;0;0;1;3;3;3;3;3;3;2;4;3;4;3;2;3;3;3;De 2501 € à 3000 €;3;2;0;0;0;6;100;Appartement4;Appartement4
575;7.666666666666667;75;21015A41-;2020;Appartement1;2;2;0;0;1;1;0;0;1;3;2;3;3;3;5;6;4;2;5;1;5;5;2;3;De 3001 € à 3500 €;0;0;0;0;0;1;75;Appartement1;Appartement1
800;8.333333333333334;96;21015A41-;2020;Appartement2;3;3;0;0;0;0;0;0;1;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;De 3001 € à 3500 €;3;0;0;1;0;2;96;Appartement2;Appartement2
570;7.6;75;21015A41-;2020;Appartement1;2;1;0;0;1;1;1;0;1;4;3;4;4;4;4;2;3;2;4;2;4;4;4;4;De 2001 € à 2500 €;0;0;0;0;0;1;75;Appartement1;Appartement1
420;7;60;21015A41-;2020;Appartement1;1;3;0;0;1;1;0;0;1;4;4;4;4;3;2;2;2;3;3;3;3;3;3;3;De 1001 € à 1500 €;0;0;0;0;0;1;60;Appartement1;Appartement1
550;11;50;21015A41-;2020;Appartement2;2;3;0;0;0;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;De 1501 € à 2000 €;0;0;1;1;0;2;50;Appartement2;Appartement2
820;7.735849056603773;106;21015A41-;2020;Appartement2;3;3;1;0;0;0;1;0;1;3;3;3;3;3;3;3;3;4;3;3;3;3;4;3;Ne sait pas;0;0;0;2;0;2;106;Appartement2;Appartement2
425;9.659090909090908;44;21015A41-;2020;Appartement0;2;4;0;0;0;0;0;0;1;4;4;4;5;4;4;4;4;5;3;4;5;4;5;3;De 1501 € à 2000 €;0;0;0;0;0;0;44;Appartement0;Studio_Appartement0
1250;20.833333333333332;60;21015A41-;2020;Appartement2;2;3;0;0;1;0;0;0;1;3;3;7;7;3;3;4;5;4;4;4;3;3;3;3;De 1001 € à 1500 €;4;1;0;0;0;2;60;Appartement2;Appartement2
600;10;60;21015A41-;2020;Appartement1;1;2;0;0;NA;1;0;0;1;3;3;3;3;4;3;3;4;4;4;3;3;3;3;3;De 1001 € à 1500 €;0;0;0;0;0;1;60;Appartement1;Appartement1
1000;6.666666666666667;150;21015A421;2020;Appartement4;1;4;1;0;NA;0;1;0;0;3;4;5;3;3;4;4;5;4;4;4;4;4;4;5;Refus de répondre;5;0;2;1;0;4;150;Appartement4;Appartement4
825;7.112068965517241;116;21015A421;2020;Appartement2;2;4;1;0;1;0;0;0;1;4;4;4;5;5;5;4;4;5;4;5;5;5;5;4;De 3001 € à 3500 €;0;0;0;1;0;2;116;Appartement2;Appartement2
900;6.7164179104477615;134;21015A421;2020;Appartement3;2;4;1;0;0;0;0;0;1;4;4;4;5;4;4;4;4;4;3;5;5;5;5;3;De 3001 € à 3500 €;0;1;1;1;0;3;134;Appartement3;Appartement3
320;4.266666666666667;75;21015A421;2020;Appartement2;1;3;0;0;0;1;0;0;0;2;2;2;3;3;2;2;2;3;4;3;3;3;3;3;De 500 € à 1000 €;0;0;0;0;0;2;75;Appartement2;Appartement2
480;18.46153846153846;26;21015A421;2020;Appartement1;1;3;0;0;0;0;0;0;0;3;3;3;2;2;4;6;3;4;3;6;3;4;3;3;De 500 € à 1000 €;0;0;0;0;0;1;26;Appartement1;Appartement1
575;23;25;21015A421;2020;NA;3;5;NA;NA;NA;0;NA;0;NA;5;5;5;5;5;6;5;4;5;5;5;4;4;5;4;Ne sait pas;0;0;0;0;0;NA;25;NA;NA
594;7.425;80;21015A45-;2020;Appartement2;2;3;0;0;0;0;1;0;1;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;Refus de répondre;0;0;0;1;0;2;80;Appartement2;Appartement2
870;5.723684210526316;152;21015A612;2020;Appartement3;2;4;1;0;1;0;0;0;1;4;4;4;5;4;4;4;4;5;4;4;5;5;5;4;De 3001 € à 3500 €;1;1;0;1;0;3;152;Appartement3;Appartement3
600;8.108108108108109;74;21015A612;2020;Appartement1;2;4;0;0;0;0;0;0;1;3;3;3;4;3;3;4;5;5;4;5;5;5;5;3;De 1501 € à 2000 €;0;0;0;0;0;1;74;Appartement1;Appartement1
400;10;40;21015A612;2020;Appartement0;2;3;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;0;0;40;Appartement0;Studio_Appartement0
800;8.88888888888889;90;21015A612;2020;Appartement2;2;4;0;0;0;0;0;0;1;5;5;5;4;4;5;3;4;3;3;3;5;5;5;3;De 3001 € à 3500 €;0;0;3;1;0;2;90;Appartement2;Appartement2
850;8.947368421052632;95;21015A612;2020;Appartement2;1;4;0;0;0;0;0;0;1;4;4;3;3;3;4;3;3;4;3;4;4;3;3;2;De 2501 € à 3000 €;0;1;0;1;0;2;95;Appartement2;Appartement2
760;9.382716049382717;81;21015A612;2020;Appartement2;2;4;0;0;0;0;0;0;1;4;4;4;4;4;4;4;5;4;4;5;5;5;5;3;De 2501 € à 3000 €;1;0;0;0;0;2;81;Appartement2;Appartement2
630;9;70;21015A612;2020;Appartement2;2;4;0;0;0;0;1;0;0;3;3;3;4;4;4;7;3;4;4;3;4;4;3;3;Refus de répondre;3;0;1;1;0;2;70;Appartement2;Appartement2
660;33;20;21015A612;2020;Appartement1;1;4;0;0;0;0;0;0;0;3;3;4;3;3;3;2;2;3;3;4;4;3;2;3;Ne sait pas;0;0;0;0;0;1;20;Appartement1;Appartement1
575;4.791666666666667;120;21015A00-;2020;Appartement2;1;2;0;0;0;0;0;0;1;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;Refus de répondre;3;0;0;1;0;2;120;Appartement2;Appartement2
950;9.5;100;21015A00-;2020;Appartement2;2;5;0;0;0;0;0;0;1;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;2;100;Appartement2;Appartement2
700;8.75;80;21015A00-;2020;Appartement1;2;4;0;0;0;0;0;0;1;4;4;4;4;3;4;4;4;4;4;4;4;5;5;4;De 1001 € à 1500 €;0;0;0;0;0;1;80;Appartement1;Appartement1
640;8;80;21015A00-;2020;Appartement2;1;3;0;0;1;0;0;0;1;4;4;4;4;4;4;2;2;3;4;4;4;2;2;4;De 1001 € à 1500 €;2;0;0;0;0;2;80;Appartement2;Appartement2
690;10.615384615384615;65;21015A00-;2020;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;5;5;4;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;2;0;0;0;0;1;65;Appartement1;Appartement1
950;8.636363636363637;110;21015A00-;2020;Appartement2;3;4;1;1;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Refus de répondre;1;0;0;1;0;2;110;Appartement2;Appartement2
500;8.333333333333334;60;21015A00-;2020;Appartement1;2;4;0;0;0;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;1;60;Appartement1;Appartement1
2200;22;100;21015A00-;2020;Appartement4;1;4;1;0;0;0;0;0;0;3;4;4;4;4;4;4;3;6;4;5;3;4;4;4;De 500 € à 1000 €;0;0;0;0;0;5;100;Appartement4;Appartement4
560;7.777777777777778;72;21015A00-;2020;Appartement1;1;3;0;0;0;0;0;0;1;4;4;3;3;3;3;3;3;4;3;3;4;4;4;3;De 1001 € à 1500 €;0;0;0;0;0;1;72;Appartement1;Appartement1
400;8.333333333333334;48;21015A00-;2020;Appartement1;2;2;0;0;0;1;0;0;1;1;4;7;3;3;3;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;1;0;1;48;Appartement1;Appartement1
780;12;65;21015A00-;2020;Appartement1;2;5;0;0;0;0;1;0;1;5;5;5;4;4;4;3;4;4;3;4;4;5;5;4;Refus de répondre;0;0;0;1;0;1;65;Appartement1;Appartement1
780;9.176470588235293;85;21015A00-;2020;Appartement2;2;3;0;0;0;0;1;0;0;4;4;4;4;4;4;4;4;2;4;4;4;3;4;4;De 2501 € à 3000 €;3;0;0;1;0;2;85;Appartement2;Appartement2
800;12.307692307692308;65;21015A00-;2020;Appartement1;2;4;0;0;0;0;0;0;1;4;4;4;5;4;4;4;4;4;4;4;4;4;3;4;De 2001 € à 2500 €;0;0;0;1;0;1;65;Appartement1;Appartement1
600;10;60;21015A00-;2020;Appartement1;2;5;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 2001 € à 2500 €;1;0;0;0;0;1;60;Appartement1;Appartement1
500;6.666666666666667;75;21015A00-;2020;Appartement2;2;4;0;0;0;0;1;0;1;3;4;2;2;3;3;1;1;3;2;3;4;1;3;3;Plus de 3500 €;2;3;0;1;0;2;75;Appartement2;Appartement2
800;11.428571428571429;70;21015A00-;2020;Appartement2;2;3;0;0;0;0;0;0;1;4;4;3;4;4;3;4;2;4;4;4;4;4;4;4;Plus de 3500 €;1;2;2;0;0;2;70;Appartement2;Appartement2
470;9.4;50;21015A00-;2020;Appartement1;1;2;0;0;NA;0;0;0;0;1;3;3;3;2;2;1;2;2;2;2;2;2;2;2;De 1001 € à 1500 €;0;0;0;0;0;1;50;Appartement1;Appartement1
620;10.333333333333334;60;21015A00-;2020;Appartement1;2;3;0;0;0;0;1;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 2501 € à 3000 €;0;0;1;0;0;1;60;Appartement1;Appartement1
780;15.6;50;21015A00-;2020;Appartement1;2;4;0;0;0;0;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 2501 € à 3000 €;0;0;0;1;0;1;50;Appartement1;Appartement1
1400;23.333333333333332;60;21015A00-;2020;Appartement3;2;3;0;0;1;1;0;0;1;2;2;2;1;1;1;1;1;3;3;3;2;3;3;3;De 1001 € à 1500 €;0;0;0;0;0;3;60;Appartement3;Appartement3
500;12.5;40;21015A00-;2020;Appartement1;2;4;0;0;0;0;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;0;0;1;40;Appartement1;Appartement1
500;12.5;40;21015A00-;2020;Appartement2;2;4;0;0;0;0;0;0;0;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;De 2501 € à 3000 €;2;1;0;1;0;2;40;Appartement2;Appartement2
500;8.333333333333334;60;21015A00-;2020;Appartement1;1;2;0;0;0;0;1;0;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;De 1001 € à 1500 €;0;1;0;0;0;1;60;Appartement1;Appartement1
500;12.195121951219512;41;21015A00-;2020;Appartement1;2;3;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;2;0;0;0;0;1;41;Appartement1;Appartement1
600;12;50;21015A00-;2020;Appartement1;1;3;0;0;0;0;1;0;0;2;3;4;3;2;3;3;3;2;4;3;3;3;3;3;Refus de répondre;0;1;0;0;0;1;50;Appartement1;Appartement1
590;6.555555555555555;90;21015A01-;2020;Appartement1;2;4;0;0;0;0;1;0;1;5;5;4;5;5;5;4;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;0;1;90;Appartement1;Appartement1
850;11.486486486486486;74;21015A01-;2020;Appartement1;3;5;0;0;NA;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;1;0;0;1;74;Appartement1;Appartement1
850;8.5;100;21015A01-;2020;Appartement2;2;4;0;0;0;0;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;1;1;1;0;2;100;Appartement2;Appartement2
800;11.428571428571429;70;21015A01-;2020;Appartement1;3;5;0;0;0;0;0;0;1;5;7;5;5;5;5;5;4;5;5;5;5;5;5;5;De 2501 € à 3000 €;0;0;0;0;0;1;70;Appartement1;Appartement1
800;10.666666666666666;75;21015A01-;2020;Appartement2;2;4;0;0;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;0;2;75;Appartement2;Appartement2
780;13;60;21015A01-;2020;Appartement2;2;2;0;0;0;0;0;0;0;3;3;3;3;2;1;2;2;3;2;1;1;2;2;2;Refus de répondre;3;0;0;0;0;2;60;Appartement2;Appartement2
700;7;100;21015A01-;2020;Appartement3;2;4;0;0;0;0;0;0;1;5;5;5;5;5;5;4;4;5;5;3;3;3;4;5;De 2501 € à 3000 €;0;0;0;0;1;3;100;Appartement3;Appartement3
700;13.461538461538462;52;21015A021;2020;Appartement1;1;4;0;0;0;0;0;0;1;1;3;2;3;5;3;4;5;5;5;5;3;3;3;3;De 1501 € à 2000 €;0;0;0;1;0;1;52;Appartement1;Appartement1
500;8.333333333333334;60;21015A021;2020;Appartement2;2;5;0;0;0;1;0;0;0;4;4;5;5;5;3;4;4;4;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;0;0;2;60;Appartement2;Appartement2
600;15;40;21015A021;2020;Appartement1;2;3;0;0;0;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Refus de répondre;0;0;0;0;0;1;40;Appartement1;Appartement1
650;7.471264367816092;87;21015A021;2020;Appartement2;2;3;0;0;0;0;1;0;0;4;4;4;5;4;3;2;2;3;4;1;3;3;4;4;De 1501 € à 2000 €;1;0;1;0;0;2;87;Appartement2;Appartement2
840;12.537313432835822;67;21015A021;2020;Appartement2;2;4;0;0;0;0;1;0;1;4;4;3;3;3;3;2;2;2;3;4;3;4;4;2;De 2001 € à 2500 €;0;1;0;0;0;2;67;Appartement2;Appartement2
